Rooms,Bathroom,Landsize,BuildingArea,Suburb,YearBuilt,Lattitude,Longtitude,Car,Price
2,1.0,0.0,145.0,Ascot Vale,2010.0,-37.7731,144.9074,1.0,450000.0
3,1.0,431.0,145.0,Ascot Vale,1950.0,-37.781,144.9207,2.0,801000.0
3,2.0,440.0,120.0,Ascot Vale,1955.0,-37.7746,144.9031,2.0,1000000.0
3,2.0,532.0,147.0,Ascot Vale,1950.0,-37.7737,144.904,2.0,1435000.0
1,1.0,0.0,58.0,Ascot Vale,1972.0,-37.7723,144.9094,1.0,390000.0
3,2.0,495.0,139.0,Ascot Vale,1920.0,-37.7821,144.9055,2.0,1425000.0
4,2.0,683.0,232.0,Ascot Vale,1978.0,-37.775,144.93200000000004,2.0,1340000.0
3,1.0,263.0,117.0,Ascot Vale,1910.0,-37.7753,144.9116,1.0,955000.0
4,2.0,559.0,195.0,Ascot Vale,1920.0,-37.7791,144.9136,5.0,1100000.0
3,2.0,308.0,145.0,Ascot Vale,1942.0,-37.7759,144.9338,2.0,1255000.0
2,1.0,0.0,62.0,Ascot Vale,1978.0,-37.773,144.9303,1.0,432000.0
4,3.0,562.0,204.0,Ascot Vale,1890.0,-37.782,144.903,2.0,1640000.0
6,2.0,461.0,286.0,Ascot Vale,1900.0,-37.78,144.9295,1.0,1430000.0
2,1.0,301.0,104.0,Ascot Vale,1995.0,-37.7791,144.914,1.0,610000.0
3,3.0,491.0,127.0,Ascot Vale,1950.0,-37.7727,144.9136,1.0,940000.0
3,1.0,242.0,110.0,Ascot Vale,1920.0,-37.7765,144.9114,1.0,890000.0
3,2.0,617.0,149.0,Ascot Vale,1930.0,-37.7742,144.906,2.0,1180000.0
4,2.0,597.0,180.0,Ascot Vale,1939.0,-37.7757,144.9088,2.0,1480000.0
2,1.0,387.0,145.0,Ascot Vale,1942.0,-37.7734,144.9191,1.0,1150000.0
3,1.0,575.0,145.0,Ascot Vale,1942.0,-37.7828,144.9049,3.0,1350000.0
5,2.0,521.0,145.0,Ascot Vale,1942.0,-37.7778,144.9261,2.0,1905000.0
2,2.0,146.0,132.0,Ascot Vale,2015.0,-37.7713,144.9038,1.0,865000.0
2,2.0,113.0,145.0,Ascot Vale,1998.0,-37.7712,144.9088,1.0,705000.0
2,1.0,0.0,62.0,Ascot Vale,1975.0,-37.7733,144.9219,1.0,442000.0
2,2.0,0.0,145.0,Ascot Vale,1942.0,-37.7786,144.9141,1.0,540000.0
3,1.0,506.0,110.0,Ascot Vale,1920.0,-37.7779,144.9133,2.0,1037500.0
3,2.0,318.0,160.0,Ascot Vale,2013.0,-37.7744,144.9035,2.0,1050000.0
2,1.0,0.0,65.0,Ascot Vale,1970.0,-37.7749,144.9137,1.0,440000.0
2,1.0,325.0,145.0,Ascot Vale,1942.0,-37.7722,144.9117,1.0,1010000.0
4,2.0,418.0,158.0,Ascot Vale,1900.0,-37.7766,144.9187,0.0,1430000.0
2,1.0,0.0,145.0,Ascot Vale,1942.0,-37.7779,144.9137,1.0,570000.0
2,1.0,0.0,145.0,Ascot Vale,1942.0,-37.7728,144.9169,1.0,690000.0
3,1.0,414.0,145.0,Ascot Vale,1942.0,-37.7766,144.9185,2.0,1291000.0
3,2.0,272.0,157.0,Ascot Vale,1900.0,-37.7774,144.928,1.0,1130000.0
3,1.0,296.0,104.0,Ascot Vale,1910.0,-37.777,144.9176,1.0,1135000.0
4,2.0,298.0,147.0,Ascot Vale,1920.0,-37.7778,144.9131,1.0,950000.0
3,2.0,0.0,148.0,Ascot Vale,1942.0,-37.7722,144.9163,1.0,790000.0
2,1.0,1957.0,69.0,Ascot Vale,2012.0,-37.7731,144.9074,1.0,390000.0
4,1.0,552.0,155.0,Ascot Vale,1920.0,-37.7769,144.9138,1.0,1345000.0
3,2.0,416.0,168.0,Ascot Vale,1900.0,-37.7727,144.9055,2.0,1381500.0
3,2.0,285.0,172.0,Ascot Vale,2011.0,-37.7778,144.9061,2.0,940000.0
3,2.0,314.0,177.0,Ascot Vale,2010.0,-37.7778,144.9042,1.0,995000.0
3,1.0,536.0,145.0,Ascot Vale,1942.0,-37.7728,144.9076,3.0,1050000.0
3,2.0,576.0,120.0,Ascot Vale,1940.0,-37.7816,144.9217,1.0,786000.0
2,1.0,252.0,108.0,Ascot Vale,1910.0,-37.7825,144.9206,3.0,705000.0
2,1.0,124.0,77.0,Ascot Vale,1900.0,-37.7807,144.9285,1.0,760000.0
3,1.0,0.0,145.0,Ascot Vale,1972.0,-37.7723,144.9094,3.0,487500.0
3,2.0,200.0,144.0,Ascot Vale,2003.0,-37.7766,144.9277,2.0,1000000.0
4,2.0,349.0,145.0,Ascot Vale,1920.0,-37.7775,144.91299999999995,1.0,1110000.0
4,1.0,664.0,145.0,Ascot Vale,1942.0,-37.7765,144.9132,4.0,1300000.0
3,1.0,555.0,145.0,Ascot Vale,1942.0,-37.7767,144.9125,1.0,1060000.0
3,2.0,459.0,145.0,Ascot Vale,1942.0,-37.7767,144.9124,2.0,1410000.0
3,1.0,278.0,166.0,Ascot Vale,1900.0,-37.7768,144.9223,1.0,1305000.0
3,2.0,254.0,145.0,Ascot Vale,1942.0,-37.7738,144.9215,1.0,932500.0
3,1.0,216.0,145.0,Ascot Vale,1942.0,-37.7792,144.9297,0.0,965000.0
3,1.0,452.0,175.0,Ascot Vale,1960.0,-37.7762,144.9174,1.0,1215000.0
2,1.0,194.0,71.0,Ascot Vale,1900.0,-37.7772,144.9118,2.0,545000.0
4,2.0,598.0,273.0,Ascot Vale,2012.0,-37.7774,144.9104,4.0,1705000.0
3,1.0,194.0,145.0,Ascot Vale,1942.0,-37.7756,144.921,1.0,970000.0
2,1.0,407.0,145.0,Ascot Vale,1942.0,-37.7756,144.9105,1.0,925000.0
4,3.0,753.0,399.0,Ashburton,2015.0,-37.8669,145.0767,2.0,2650000.0
3,2.0,599.0,220.0,Ashburton,1930.0,-37.8673,145.0688,2.0,1670000.0
3,2.0,203.0,212.0,Ashburton,1970.0,-37.8655,145.0807,2.0,955000.0
3,3.0,310.0,315.0,Ashburton,2014.0,-37.874,145.0714,4.0,2050000.0
2,1.0,710.0,212.0,Ashburton,2010.0,-37.8636,145.0794,1.0,500000.0
2,1.0,679.0,212.0,Ashburton,1970.0,-37.869,145.0822,2.0,1575000.0
3,2.0,731.0,149.0,Ashburton,1935.0,-37.8666,145.0676,2.0,1555000.0
3,3.0,276.0,178.0,Ashburton,2004.0,-37.8699,145.0778,2.0,1100000.0
3,1.0,583.0,112.0,Ashburton,1950.0,-37.8685,145.0786,2.0,1337000.0
8,7.0,1472.0,618.0,Ashburton,2009.0,-37.8729,145.0788,4.0,2950000.0
4,2.0,681.0,212.0,Ashburton,1940.0,-37.8612,145.0858,1.0,2215000.0
3,2.0,516.0,145.0,Ashburton,1920.0,-37.8675,145.0668,2.0,1518000.0
3,1.0,806.0,101.0,Ashburton,1950.0,-37.8695,145.084,2.0,1710000.0
3,1.0,780.0,152.0,Ashburton,1940.0,-37.8599,145.0815,3.0,1655000.0
4,2.0,780.0,180.0,Ashburton,1938.0,-37.86,145.0817,2.0,1550000.0
3,2.0,351.0,228.0,Ashburton,2006.0,-37.8742,145.07,2.0,1662000.0
3,2.0,702.0,145.0,Ashburton,1945.0,-37.8737,145.0695,3.0,1665000.0
2,1.0,704.0,212.0,Ashburton,1970.0,-37.8745,145.0738,2.0,1445000.0
5,5.0,755.0,444.0,Ashburton,2015.0,-37.8598,145.0796,2.0,3510000.0
3,1.0,227.0,212.0,Ashburton,1970.0,-37.8709,145.0857,1.0,968000.0
3,2.0,153.0,110.0,Ashburton,1990.0,-37.8655,145.0808,2.0,900000.0
3,1.0,545.0,212.0,Ashburton,1970.0,-37.8605,145.0833,2.0,1500000.0
5,4.0,1075.0,390.0,Ashburton,2010.0,-37.8714,145.07299999999995,2.0,2752000.0
3,2.0,710.0,139.0,Ashburton,1945.0,-37.8653,145.0897,2.0,1500000.0
4,2.0,749.0,206.0,Ashburton,1950.0,-37.8669,145.077,4.0,1800000.0
3,2.0,724.0,168.0,Ashburton,1940.0,-37.8619,145.0879,3.0,1830000.0
3,1.0,605.0,111.0,Ashburton,1950.0,-37.8703,145.0774,1.0,1415000.0
2,1.0,687.0,104.0,Ashburton,1940.0,-37.872,145.0692,1.0,1440000.0
4,2.0,321.0,199.0,Ashburton,2007.0,-37.8693,145.08,2.0,1250000.0
3,1.0,583.0,212.0,Ashburton,1970.0,-37.8679,145.0781,2.0,1422000.0
5,3.0,700.0,266.0,Ashburton,1950.0,-37.8724,145.0758,4.0,1600000.0
4,2.0,696.0,274.0,Ashburton,2000.0,-37.8711,145.0746,3.0,1860000.0
3,2.0,295.0,212.0,Ashburton,1990.0,-37.8624,145.0798,2.0,1710000.0
4,2.0,514.0,240.0,Ashburton,1935.0,-37.8664,145.0772,2.0,1790000.0
4,2.0,844.0,278.0,Ashburton,1940.0,-37.8715,145.0688,2.0,1950000.0
3,1.0,637.0,212.0,Ashburton,1970.0,-37.8645,145.0797,2.0,1600000.0
3,1.0,1063.0,212.0,Ashburton,1970.0,-37.8752,145.0754,2.0,1320000.0
3,1.0,697.0,164.0,Ashburton,1947.0,-37.8636,145.0903,1.0,1650000.0
2,1.0,583.0,161.0,Ashwood,1950.0,-37.8693,145.1082,1.0,995000.0
3,1.0,842.0,161.0,Ashwood,1973.0,-37.867,145.1092,1.0,1250000.0
3,2.0,467.0,161.0,Ashwood,1973.0,-37.8639,145.0968,2.0,1045000.0
4,3.0,372.0,201.0,Ashwood,2016.0,-37.8716,145.0999,2.0,1200000.0
2,1.0,695.0,114.0,Ashwood,1950.0,-37.8694,145.0944,2.0,1075000.0
4,2.0,621.0,203.0,Ashwood,2000.0,-37.8647,145.1023,2.0,1500000.0
3,1.0,723.0,161.0,Ashwood,1973.0,-37.8642,145.1109,2.0,1120000.0
2,1.0,367.0,110.0,Ashwood,1970.0,-37.8662,145.109,2.0,700000.0
3,2.0,400.0,94.0,Ashwood,1950.0,-37.8675,145.106,4.0,761000.0
4,2.0,724.0,161.0,Ashwood,1973.0,-37.8651,145.1109,1.0,1270000.0
4,2.0,526.0,161.0,Ashwood,1973.0,-37.8661,145.1013,2.0,1510000.0
3,1.0,792.0,792.0,Ashwood,1950.0,-37.864,145.0972,1.0,1365000.0
4,2.0,803.0,152.0,Ashwood,1970.0,-37.8621,145.1126,2.0,1100000.0
4,3.0,724.0,161.0,Ashwood,1973.0,-37.8651,145.1107,2.0,1415000.0
2,1.0,216.0,90.0,Ashwood,2003.0,-37.8711,145.1017,1.0,690000.0
3,2.0,782.0,215.0,Ashwood,1950.0,-37.8621,145.1021,3.0,1631000.0
4,2.0,593.0,255.0,Ashwood,1930.0,-37.8655,145.096,1.0,1500000.0
3,1.0,772.0,161.0,Ashwood,1973.0,-37.8707,145.1036,2.0,1060000.0
5,3.0,585.0,317.0,Ashwood,2000.0,-37.8637,145.1024,2.0,1529500.0
2,1.0,153.0,80.0,Ashwood,1970.0,-37.8696,145.0962,1.0,600000.0
2,1.0,72.0,161.0,Ashwood,1973.0,-37.8702,145.1042,1.0,535000.0
3,1.0,557.0,161.0,Ashwood,1960.0,-37.8671,145.1117,1.0,785000.0
4,2.0,766.0,192.0,Ashwood,1950.0,-37.8629,145.1097,2.0,1240000.0
2,1.0,192.0,88.0,Ashwood,2007.0,-37.8709,145.102,2.0,700000.0
4,2.0,727.0,161.0,Ashwood,1973.0,-37.8669,145.1106,1.0,1350000.0
2,1.0,586.0,86.0,Ashwood,1950.0,-37.8683,145.1082,1.0,1110000.0
3,1.0,760.0,120.0,Ashwood,1960.0,-37.858,145.1038,1.0,1305000.0
3,2.0,320.0,85.0,Ashwood,1958.0,-37.87,145.1103,1.0,855000.0
3,2.0,256.0,134.0,Ashwood,2012.0,-37.8655,145.1096,2.0,900500.0
3,2.0,839.0,198.0,Ashwood,1970.0,-37.8614,145.1098,2.0,1200000.0
3,1.0,212.0,130.0,Ashwood,2012.0,-37.8723,145.1089,2.0,830000.0
3,1.0,593.0,118.0,Avondale Heights,1970.0,-37.7677,144.8674,1.0,850000.0
3,1.0,0.0,103.0,Avondale Heights,1980.0,-37.7634,144.8611,1.0,750000.0
3,3.0,557.0,181.0,Avondale Heights,2017.0,-37.77,144.8572,1.0,851000.0
3,1.0,542.0,155.0,Avondale Heights,1979.0,-37.7706,144.8629,2.0,848000.0
4,2.0,350.0,155.0,Avondale Heights,2008.0,-37.7676,144.859,1.0,806000.0
4,2.0,569.0,225.0,Avondale Heights,2008.0,-37.7654,144.8655,2.0,1155000.0
3,2.0,671.0,155.0,Avondale Heights,1979.0,-37.7593,144.871,2.0,670000.0
4,5.0,673.0,155.0,Avondale Heights,1979.0,-37.7545,144.8736,4.0,1200000.0
3,1.0,571.0,155.0,Avondale Heights,1979.0,-37.7605,144.8581,2.0,636000.0
3,1.0,570.0,120.0,Avondale Heights,1970.0,-37.7591,144.8542,2.0,680000.0
4,3.0,789.0,155.0,Avondale Heights,1979.0,-37.7537,144.8729,2.0,1160000.0
3,1.0,529.0,155.0,Avondale Heights,1979.0,-37.7721,144.8576,1.0,750000.0
3,1.0,550.0,143.0,Avondale Heights,1970.0,-37.7632,144.8622,1.0,627500.0
3,2.0,339.0,155.0,Avondale Heights,1979.0,-37.7519,144.8534,2.0,880000.0
4,3.0,761.0,281.0,Avondale Heights,1970.0,-37.7524,144.8714,3.0,950000.0
4,3.0,1801.0,155.0,Avondale Heights,1979.0,-37.7532,144.8766,3.0,1600000.0
2,1.0,136.0,155.0,Avondale Heights,2012.0,-37.7623,144.8613,1.0,585000.0
3,1.0,574.0,155.0,Avondale Heights,1979.0,-37.7627,144.857,3.0,650000.0
3,1.0,606.0,155.0,Avondale Heights,1979.0,-37.752,144.85399999999996,4.0,725000.0
3,2.0,289.0,155.0,Avondale Heights,1979.0,-37.7644,144.8657,1.0,665000.0
3,1.0,177.0,155.0,Avondale Heights,1979.0,-37.7664,144.8583,1.0,560500.0
3,1.0,649.0,155.0,Avondale Heights,1979.0,-37.758,144.86,2.0,615000.0
3,1.0,704.0,155.0,Avondale Heights,1979.0,-37.7681,144.8592,3.0,845000.0
3,1.0,322.0,155.0,Avondale Heights,1979.0,-37.7686,144.8576,2.0,585000.0
2,1.0,263.0,155.0,Avondale Heights,1999.0,-37.7697,144.8657,1.0,440000.0
3,1.0,766.0,149.0,Avondale Heights,1979.0,-37.7522,144.8518,2.0,850000.0
5,2.0,574.0,155.0,Avondale Heights,1979.0,-37.7639,144.8615,4.0,850000.0
3,1.0,581.0,106.0,Avondale Heights,1960.0,-37.7691,144.8575,1.0,705000.0
4,3.0,873.0,395.0,Avondale Heights,1992.0,-37.7609,144.8639,2.0,1100000.0
3,1.0,586.0,118.0,Avondale Heights,1965.0,-37.7642,144.8603,1.0,892500.0
3,1.0,588.0,155.0,Avondale Heights,1979.0,-37.771,144.8586,2.0,695000.0
2,1.0,220.0,101.0,Avondale Heights,1995.0,-37.756,144.8641,1.0,522500.0
4,2.0,554.0,140.0,Avondale Heights,1960.0,-37.7649,144.8633,2.0,680000.0
3,1.0,260.0,155.0,Avondale Heights,1990.0,-37.7507,144.8576,1.0,500000.0
2,1.0,158.0,155.0,Avondale Heights,1993.0,-37.7592,144.8681,2.0,550000.0
3,2.0,705.0,155.0,Avondale Heights,1979.0,-37.766,144.8596,2.0,730000.0
3,1.0,812.0,117.0,Avondale Heights,1960.0,-37.765,144.8578,3.0,875000.0
3,2.0,585.0,155.0,Avondale Heights,1979.0,-37.751,144.8571,8.0,850000.0
3,1.0,597.0,155.0,Avondale Heights,1979.0,-37.7568,144.8572,1.0,635000.0
4,2.0,589.0,150.0,Avondale Heights,1961.0,-37.7573,144.8534,2.0,762000.0
2,1.0,0.0,85.0,Avondale Heights,1995.0,-37.7608,144.863,1.0,411000.0
4,2.0,570.0,155.0,Avondale Heights,1979.0,-37.7513,144.859,2.0,790000.0
4,1.0,569.0,155.0,Avondale Heights,1979.0,-37.7563,144.8601,0.0,605000.0
3,2.0,593.0,103.0,Avondale Heights,1970.0,-37.7607,144.8581,2.0,805000.0
4,2.0,585.0,155.0,Avondale Heights,1960.0,-37.757,144.8566,4.0,890000.0
3,1.0,549.0,155.0,Avondale Heights,1979.0,-37.7644,144.8575,1.0,795000.0
3,2.0,582.0,153.0,Avondale Heights,1950.0,-37.7584,144.8568,1.0,634000.0
3,1.0,590.0,155.0,Avondale Heights,1960.0,-37.7567,144.8572,1.0,642000.0
3,2.0,638.0,155.0,Avondale Heights,1979.0,-37.7546,144.8585,3.0,863000.0
3,1.0,607.0,155.0,Avondale Heights,1979.0,-37.7546,144.857,2.0,740000.0
4,2.0,244.0,180.0,Balaclava,1900.0,-37.8668,144.9928,1.0,1819000.0
2,1.0,0.0,61.0,Balaclava,1965.0,-37.8731,144.9958,2.0,410000.0
1,1.0,0.0,84.0,Balaclava,1950.0,-37.8733,144.997,1.0,280000.0
2,1.0,114.0,120.0,Balaclava,2000.0,-37.8723,144.9961,2.0,1015000.0
2,1.0,0.0,65.0,Balaclava,1960.0,-37.8725,144.9952,1.0,502500.0
2,1.0,0.0,58.0,Balaclava,1970.0,-37.8742,144.9972,0.0,520000.0
2,1.0,0.0,61.0,Balaclava,1960.0,-37.8726,144.9962,1.0,442000.0
3,1.0,178.0,100.0,Balaclava,1920.0,-37.8663,144.9948,1.0,1193000.0
2,1.0,0.0,49.0,Balaclava,1960.0,-37.8678,144.9966,1.0,416000.0
2,1.0,0.0,84.0,Balaclava,1950.0,-37.8691,144.9974,1.0,820000.0
2,1.0,0.0,59.0,Balaclava,1970.0,-37.8667,144.9917,1.0,474000.0
2,1.0,159.0,84.0,Balaclava,1930.0,-37.874,144.9933,0.0,981000.0
3,2.0,339.0,159.0,Balaclava,1890.0,-37.872,144.9909,2.0,1690000.0
2,1.0,483.0,51.0,Balaclava,1970.0,-37.8727,144.9969,1.0,540000.0
3,1.0,157.0,84.0,Balaclava,1928.0,-37.8696,144.9925,1.0,1080000.0
1,1.0,0.0,84.0,Balaclava,1950.0,-37.87300000000001,144.9907,0.0,500000.0
2,0.0,0.0,84.0,Balaclava,1950.0,-37.8739,144.9929,0.0,497500.0
2,1.0,659.0,123.0,Balwyn,1920.0,-37.8094,145.0807,1.0,2100000.0
4,2.0,715.0,218.0,Balwyn,1985.0,-37.811,145.0958,2.0,1800000.0
2,1.0,208.0,129.0,Balwyn,2000.0,-37.8128,145.0975,1.0,1255000.0
3,2.0,206.0,112.0,Balwyn,1998.0,-37.8161,145.0812,2.0,1070000.0
5,3.0,715.0,420.0,Balwyn,2009.0,-37.8028,145.0768,2.0,2570000.0
4,2.0,744.0,226.0,Balwyn,1985.0,-37.8147,145.0748,2.0,2400000.0
3,3.0,651.0,266.0,Balwyn,1972.0,-37.8085,145.0764,2.0,2200000.0
5,5.0,651.0,410.0,Balwyn,1972.0,-37.8071,145.0908,2.0,3250000.0
2,1.0,122.0,97.0,Balwyn,1977.0,-37.8124,145.0916,1.0,806000.0
6,4.0,2051.0,449.0,Balwyn,1935.0,-37.8051,145.1016,7.0,4000000.0
2,2.0,0.0,213.0,Balwyn,1972.0,-37.8134,145.0972,2.0,1215000.0
5,3.0,600.0,356.0,Balwyn,2006.0,-37.8061,145.0801,2.0,2250000.0
2,1.0,206.0,213.0,Balwyn,1972.0,-37.8092,145.0778,1.0,812000.0
3,2.0,175.0,213.0,Balwyn,1976.0,-37.8162,145.0771,2.0,1140000.0
3,2.0,853.0,213.0,Balwyn,1972.0,-37.807,145.0635,1.0,2330000.0
5,3.0,678.0,349.0,Balwyn,2001.0,-37.8048,145.0708,2.0,2800000.0
2,1.0,0.0,213.0,Balwyn,1972.0,-37.8152,145.0843,1.0,605000.0
3,2.0,308.0,213.0,Balwyn,1972.0,-37.8056,145.0788,2.0,1255000.0
2,1.0,1015.0,166.0,Balwyn,1930.0,-37.8074,145.0826,1.0,1850000.0
2,1.0,209.0,213.0,Balwyn,1975.0,-37.8125,145.0901,1.0,805000.0
3,1.0,188.0,110.0,Balwyn,1970.0,-37.8065,145.065,1.0,700000.0
4,2.0,664.0,213.0,Balwyn,1972.0,-37.8055,145.0699,2.0,2130000.0
2,1.0,0.0,72.0,Balwyn,1960.0,-37.8162,145.0841,1.0,500000.0
3,2.0,699.0,252.0,Balwyn,1985.0,-37.814,145.0966,2.0,2125000.0
4,2.0,577.0,200.0,Balwyn,1948.0,-37.8032,145.0693,2.0,1800000.0
2,1.0,0.0,70.0,Balwyn,2014.0,-37.8116,145.0724,1.0,635000.0
2,1.0,0.0,73.0,Balwyn,1960.0,-37.8144,145.0993,1.0,526000.0
1,1.0,740.0,213.0,Balwyn,1972.0,-37.8125,145.0775,1.0,390000.0
3,1.0,281.0,150.0,Balwyn,1995.0,-37.8013,145.0652,2.0,905000.0
4,3.0,453.0,308.0,Balwyn,2016.0,-37.8044,145.1006,2.0,1750000.0
2,1.0,121.0,100.0,Balwyn,1960.0,-37.8112,145.0881,1.0,760000.0
4,3.0,1148.0,213.0,Balwyn,1972.0,-37.8088,145.0991,4.0,3180000.0
3,2.0,219.0,164.0,Balwyn,2003.0,-37.8125,145.0849,2.0,1367000.0
5,3.0,678.0,213.0,Balwyn,1972.0,-37.8063,145.0705,2.0,3600000.0
5,3.0,642.0,213.0,Balwyn,1930.0,-37.8096,145.0735,2.0,2550000.0
4,3.0,241.0,240.0,Balwyn,2009.0,-37.8042,145.1042,2.0,1400000.0
4,2.0,935.0,241.0,Balwyn,1927.0,-37.8157,145.0795,4.0,3270000.0
2,1.0,115.0,104.0,Balwyn,1960.0,-37.8122,145.0879,1.0,625000.0
2,1.0,104.0,213.0,Balwyn,1972.0,-37.8061,145.0878,1.0,700000.0
3,1.0,671.0,465.0,Balwyn,1972.0,-37.8117,145.0775,4.0,1860000.0
4,3.0,674.0,336.0,Balwyn,1997.0,-37.8068,145.0786,2.0,2730000.0
5,2.0,611.0,213.0,Balwyn,1972.0,-37.8116,145.0789,2.0,2020000.0
2,1.0,0.0,79.0,Balwyn,1950.0,-37.8152,145.0839,1.0,460000.0
4,1.0,832.0,213.0,Balwyn,1972.0,-37.8068,145.0827,2.0,2250000.0
2,1.0,231.0,98.0,Balwyn,1985.0,-37.8123,145.0821,2.0,1053000.0
3,2.0,380.0,213.0,Balwyn,1980.0,-37.8161,145.0772,2.0,1800000.0
3,2.0,306.0,170.0,Balwyn,1995.0,-37.8106,145.0848,2.0,1472000.0
3,1.0,651.0,213.0,Balwyn,1972.0,-37.8036,145.0715,2.0,2120000.0
3,1.0,697.0,213.0,Balwyn,1972.0,-37.8044,145.0853,2.0,1910000.0
2,1.0,87.0,88.0,Balwyn,1990.0,-37.8134,145.08100000000005,1.0,754000.0
5,5.0,671.0,213.0,Balwyn,1972.0,-37.8025,145.0665,2.0,3000000.0
5,6.0,739.0,502.0,Balwyn,1972.0,-37.8039,145.0714,4.0,3400000.0
4,2.0,752.0,253.0,Balwyn,1981.0,-37.8149,145.0747,2.0,2188000.0
2,1.0,213.0,92.0,Balwyn,1980.0,-37.8092,145.0789,1.0,755000.0
4,3.0,596.0,213.0,Balwyn,1972.0,-37.815,145.076,2.0,2900000.0
4,3.0,1007.0,350.0,Balwyn,1910.0,-37.8135,145.0995,2.0,3290000.0
5,3.0,674.0,213.0,Balwyn,1972.0,-37.8095,145.0782,2.0,2665000.0
4,2.0,583.0,213.0,Balwyn,1972.0,-37.8027,145.0694,2.0,1801000.0
4,2.0,685.0,207.0,Balwyn,1940.0,-37.8056,145.071,1.0,2410000.0
2,1.0,0.0,150.0,Balwyn,1960.0,-37.8147,145.084,1.0,650000.0
4,2.0,842.0,213.0,Balwyn,1972.0,-37.8054,145.0771,1.0,2275000.0
5,3.0,1468.0,213.0,Balwyn,1972.0,-37.8131,145.1,4.0,2810000.0
3,2.0,190.0,213.0,Balwyn,1972.0,-37.8164,145.0846,2.0,1385000.0
4,1.0,739.0,291.0,Balwyn,1930.0,-37.8039,145.0631,2.0,2000000.0
4,2.0,665.0,155.0,Balwyn,1940.0,-37.8057,145.0825,1.0,1900000.0
3,2.0,706.0,166.0,Balwyn,1930.0,-37.8161,145.0748,1.0,3401000.0
3,2.0,613.0,193.0,Balwyn,1943.0,-37.8056,145.0688,3.0,1750000.0
5,4.0,1437.0,213.0,Balwyn,1972.0,-37.8058,145.0882,3.0,4000000.0
3,2.0,259.0,213.0,Balwyn,1940.0,-37.8161,145.0809,1.0,1100000.0
5,3.0,715.0,420.0,Balwyn,2009.0,-37.8028,145.0768,2.0,3020000.0
3,2.0,650.0,213.0,Balwyn,1972.0,-37.8167,145.0797,2.0,2950000.0
5,2.0,981.0,260.0,Balwyn,1960.0,-37.8058,145.0627,2.0,2450000.0
3,1.0,844.0,213.0,Balwyn,1972.0,-37.8037,145.0636,2.0,1912000.0
2,1.0,130.0,80.0,Balwyn,1960.0,-37.812,145.0876,1.0,730000.0
5,7.0,0.0,213.0,Balwyn,1972.0,-37.8049,145.0748,6.0,3900000.0
3,2.0,404.0,190.0,Balwyn,2011.0,-37.8075,145.1011,2.0,1500000.0
3,1.0,607.0,213.0,Balwyn,1950.0,-37.8058,145.0781,1.0,1850000.0
4,1.0,672.0,115.0,Balwyn,1935.0,-37.8099,145.0792,1.0,1700000.0
2,0.0,1611.0,213.0,Balwyn,1972.0,-37.8092,145.1016,0.0,1010000.0
3,2.0,260.0,167.0,Balwyn North,2000.0,-37.7966,145.1021,2.0,1315000.0
3,2.0,778.0,154.0,Balwyn North,1950.0,-37.7939,145.0789,1.0,1500000.0
4,4.0,1135.0,275.0,Balwyn North,1960.0,-37.8014,145.0892,3.0,3230000.0
2,1.0,253.0,213.0,Balwyn North,1971.0,-37.7912,145.085,1.0,1080000.0
7,2.0,942.0,213.0,Balwyn North,1971.0,-37.7923,145.1029,0.0,1350000.0
4,2.0,647.0,185.0,Balwyn North,1955.0,-37.7917,145.0868,2.0,1905000.0
5,4.0,760.0,477.0,Balwyn North,2015.0,-37.7907,145.0907,2.0,3300000.0
4,2.0,642.0,215.0,Balwyn North,1955.0,-37.7988,145.0726,2.0,1900000.0
3,1.0,888.0,137.0,Balwyn North,1950.0,-37.8002,145.0949,2.0,2251000.0
4,2.0,750.0,214.0,Balwyn North,1950.0,-37.7906,145.0788,2.0,2205000.0
3,2.0,347.0,160.0,Balwyn North,2011.0,-37.7947,145.1035,1.0,1265000.0
3,1.0,772.0,213.0,Balwyn North,1971.0,-37.7938,145.0732,3.0,2000000.0
4,2.0,673.0,185.0,Balwyn North,1960.0,-37.7856,145.0918,2.0,1750000.0
3,1.0,665.0,124.0,Balwyn North,1950.0,-37.7862,145.0781,2.0,1450000.0
4,2.0,772.0,150.0,Balwyn North,1955.0,-37.7959,145.0787,2.0,2614000.0
4,2.0,736.0,225.0,Balwyn North,1958.0,-37.7944,145.1028,3.0,1825000.0
4,1.0,847.0,213.0,Balwyn North,1971.0,-37.7954,145.0838,4.0,2550000.0
4,2.0,546.0,213.0,Balwyn North,1971.0,-37.7863,145.0905,1.0,1570000.0
5,4.0,886.0,520.0,Balwyn North,2013.0,-37.804,145.0951,2.0,3250000.0
4,3.0,667.0,213.0,Balwyn North,1971.0,-37.7898,145.079,3.0,1750000.0
3,2.0,207.0,144.0,Balwyn North,2003.0,-37.7893,145.092,1.0,1150000.0
3,2.0,645.0,213.0,Balwyn North,1953.0,-37.7851,145.0957,2.0,1575000.0
6,2.0,724.0,213.0,Balwyn North,1971.0,-37.8021,145.0985,2.0,1505000.0
4,2.0,662.0,330.0,Balwyn North,1965.0,-37.798,145.1007,2.0,1572000.0
4,2.0,610.0,213.0,Balwyn North,1971.0,-37.784,145.0878,2.0,1500000.0
4,2.0,283.0,213.0,Balwyn North,1971.0,-37.7982,145.0688,1.0,1400000.0
